Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2023	Endocytic Vesicle Lumen (GO:0071682)	1/21	2.492174e-01	3.718791e-01	0	0	3.649815e+00	5.071161e+00	HP
GO_Cellular_Component_2023	Peroxisome (GO:0005777)	3/129	2.547892e-01	3.772460e-01	0	0	1.741560e+00	2.381268e+00	PEX5L;NOS2;SOD1
GO_Cellular_Component_2023	Voltage-Gated Potassium Channel Complex (GO:0008076)	2/73	2.601990e-01	3.822924e-01	0	0	2.058537e+00	2.771426e+00	KCNJ6;HCN1
GO_Cellular_Component_2023	Cilium (GO:0005929)	5/257	2.698999e-01	3.935182e-01	0	0	1.452814e+00	1.902756e+00	GALR2;DRD1;DRD2;MCHR1;ADCY5
GO_Cellular_Component_2023	Heterotrimeric G-protein Complex (GO:0005834)	1/24	2.793577e-01	4.042221e-01	0	0	3.173269e+00	4.046750e+00	GNB3
GO_Cellular_Component_2023	Potassium Channel Complex (GO:0034705)	2/81	3.003747e-01	4.313651e-01	0	0	1.849325e+00	2.224229e+00	KCNJ6;GRIK3
GO_Cellular_Component_2023	Sarcoplasmic Reticulum Membrane (GO:0033017)	1/27	3.082923e-01	4.394315e-01	0	0	2.806695e+00	3.302658e+00	ATP2A2
GO_Cellular_Component_2023	Catenin Complex (GO:0016342)	1/28	3.176776e-01	4.461501e-01	0	0	2.702606e+00	3.099128e+00	CDH13
GO_Cellular_Component_2023	Endolysosome (GO:0036019)	1/28	3.176776e-01	4.461501e-01	0	0	2.702606e+00	3.099128e+00	NRG1
GO_Cellular_Component_2023	Clathrin-Coated Endocytic Vesicle (GO:0045334)	2/85	3.203481e-01	4.466167e-01	0	0	1.759842e+00	2.003311e+00	CHRM2;M6PR
GO_Cellular_Component_2023	Protein Serine/Threonine Phosphatase Complex (GO:0008287)	1/29	3.269360e-01	4.524984e-01	0	0	2.605952e+00	2.913431e+00	PPP3CC
GO_Cellular_Component_2023	Adherens Junction (GO:0005912)	3/150	3.321930e-01	4.564667e-01	0	0	1.491167e+00	1.643324e+00	DLG4;CDH13;VEGFA
GO_Cellular_Component_2023	Rough Endoplasmic Reticulum (GO:0005791)	1/30	3.360692e-01	4.584945e-01	0	0	2.515964e+00	2.743503e+00	PSEN1
GO_Cellular_Component_2023	Melanosome (GO:0042470)	1/31	3.450790e-01	4.609550e-01	0	0	2.431975e+00	2.587578e+00	TH
GO_Cellular_Component_2023	Nuclear Inner Membrane (GO:0005637)	1/31	3.450790e-01	4.609550e-01	0	0	2.431975e+00	2.587578e+00	PTGS2
GO_Cellular_Component_2023	Specific Granule Membrane (GO:0035579)	2/90	3.451129e-01	4.609550e-01	0	0	1.659429e+00	1.765439e+00	SNAP25;TNFRSF1B
GO_Cellular_Component_2023	Cornified Envelope (GO:0001533)	1/41	4.287401e-01	5.686761e-01	0	0	1.823056e+00	1.543954e+00	FGFR1
GO_Cellular_Component_2023	Mitochondrial Membrane (GO:0031966)	8/540	4.493414e-01	5.918910e-01	0	0	1.097630e+00	8.780737e-01	ATXN3;MAOB;MAOA;BCL2;PSEN1;HCRT;SLC18A1;SLC29A3
GO_Cellular_Component_2023	Sarcoplasmic Reticulum (GO:0016529)	1/45	4.591420e-01	6.006584e-01	0	0	1.656987e+00	1.289791e+00	ATP2A2
GO_Cellular_Component_2023	Golgi-associated Vesicle (GO:0005798)	1/47	4.737329e-01	6.155305e-01	0	0	1.584783e+00	1.184010e+00	APP
GO_Cellular_Component_2023	Heterochromatin (GO:0000792)	1/49	4.879316e-01	6.212995e-01	0	0	1.518596e+00	1.089714e+00	CDKN2A
GO_Cellular_Component_2023	Microbody Lumen (GO:0031907)	1/49	4.879316e-01	6.212995e-01	0	0	1.518596e+00	1.089714e+00	NOS2
GO_Cellular_Component_2023	Peroxisomal Matrix (GO:0005782)	1/49	4.879316e-01	6.212995e-01	0	0	1.518596e+00	1.089714e+00	NOS2
GO_Cellular_Component_2023	Endoplasmic reticulum-Golgi Intermediate Compartment Membrane (GO:0033116)	1/52	5.085171e-01	6.431507e-01	0	0	1.429049e+00	9.664034e-01	GRIA1
GO_Cellular_Component_2023	Microbody Membrane (GO:0031903)	1/53	5.151940e-01	6.431507e-01	0	0	1.401496e+00	9.294884e-01	PEX5L
GO_Cellular_Component_2023	Peroxisomal Membrane (GO:0005778)	1/53	5.151940e-01	6.431507e-01	0	0	1.401496e+00	9.294884e-01	PEX5L
GO_Cellular_Component_2023	ER To Golgi Transport Vesicle Membrane (GO:0012507)	1/55	5.282780e-01	6.509748e-01	0	0	1.349451e+00	8.611289e-01	GRIA1
GO_Cellular_Component_2023	Coated Vesicle Membrane (GO:0030662)	1/55	5.282780e-01	6.509748e-01	0	0	1.349451e+00	8.611289e-01	GRIA1
GO_Cellular_Component_2023	Extracellular Membrane-Bounded Organelle (GO:0065010)	1/57	5.410101e-01	6.515768e-01	0	0	1.301124e+00	7.993032e-01	ATP1A3
GO_Cellular_Component_2023	Lytic Vacuole Membrane (GO:0098852)	4/287	5.470135e-01	6.515768e-01	0	0	1.029420e+00	6.210303e-01	DPP4;GRN;PSEN1;SLC29A3
GO_Cellular_Component_2023	Microvillus (GO:0005902)	1/58	5.472472e-01	6.515768e-01	0	0	1.278233e+00	7.705886e-01	TGFB1
GO_Cellular_Component_2023	Azurophil Granule Membrane (GO:0035577)	1/58	5.472472e-01	6.515768e-01	0	0	1.278233e+00	7.705886e-01	PSEN1
GO_Cellular_Component_2023	Serine/Threonine Protein Kinase Complex (GO:1902554)	1/60	5.594691e-01	6.515768e-01	0	0	1.234777e+00	7.171178e-01	PRKCI
GO_Cellular_Component_2023	Sperm Flagellum (GO:0036126)	1/60	5.594691e-01	6.515768e-01	0	0	1.234777e+00	7.171178e-01	TACR1
GO_Cellular_Component_2023	Extracellular Vesicle (GO:1903561)	1/60	5.594691e-01	6.515768e-01	0	0	1.234777e+00	7.171178e-01	ATP1A3
GO_Cellular_Component_2023	Ficolin-1-Rich Granule Membrane (GO:0101003)	1/60	5.594691e-01	6.515768e-01	0	0	1.234777e+00	7.171178e-01	RAC1
GO_Cellular_Component_2023	Filopodium (GO:0030175)	1/60	5.594691e-01	6.515768e-01	0	0	1.234777e+00	7.171178e-01	GAP43
GO_Cellular_Component_2023	Cell-Cell Junction (GO:0005911)	4/299	5.794172e-01	6.707193e-01	0	0	9.869358e-01	5.386030e-01	PRKCI;DLG4;CDH13;VEGFA
GO_Cellular_Component_2023	Focal Adhesion (GO:0005925)	5/387	6.046294e-01	6.921250e-01	0	0	9.520037e-01	4.789907e-01	DPP4;CDH13;RAC1;SLC6A4;MAPK3
GO_Cellular_Component_2023	Spindle Microtubule (GO:0005876)	1/68	6.051564e-01	6.921250e-01	0	0	1.086899e+00	5.459149e-01	CALM2
GO_Cellular_Component_2023	9+2 Motile Cilium (GO:0097729)	1/70	6.158204e-01	6.994369e-01	0	0	1.055287e+00	5.116031e-01	TACR1
GO_Cellular_Component_2023	Actin Filament (GO:0005884)	1/71	6.210443e-01	6.994369e-01	0	0	1.040159e+00	4.954826e-01	RAC1
GO_Cellular_Component_2023	Cell-Substrate Junction (GO:0030055)	5/395	6.226734e-01	6.994369e-01	0	0	9.320898e-01	4.415618e-01	DPP4;CDH13;RAC1;SLC6A4;MAPK3
GO_Cellular_Component_2023	Tertiary Granule Membrane (GO:0070821)	1/72	6.261974e-01	6.994369e-01	0	0	1.025456e+00	4.800055e-01	SNAP25
GO_Cellular_Component_2023	COPII-coated ER To Golgi Transport Vesicle (GO:0030134)	1/76	6.461211e-01	7.172059e-01	0	0	9.705679e-01	4.239133e-01	GRIA1
GO_Cellular_Component_2023	Actin Cytoskeleton (GO:0015629)	4/327	6.496158e-01	7.172059e-01	0	0	9.000823e-01	3.882722e-01	NOTCH3;CNR1;RAC1;ADCY8
GO_Cellular_Component_2023	Chromosome (GO:0005694)	2/164	6.540199e-01	7.179184e-01	0	0	8.980219e-01	3.813159e-01	BRCA1;CLOCK
GO_Cellular_Component_2023	Autophagosome (GO:0005776)	1/83	6.784750e-01	7.405070e-01	0	0	8.873984e-01	3.442286e-01	HTT
GO_Cellular_Component_2023	Actin-Based Cell Projection (GO:0098858)	1/84	6.828498e-01	7.410472e-01	0	0	8.766622e-01	3.344294e-01	TGFB1
GO_Cellular_Component_2023	Late Endosome Membrane (GO:0031902)	1/85	6.871653e-01	7.415173e-01	0	0	8.661817e-01	3.249744e-01	SLC29A3
GO_Cellular_Component_2023	Lysosomal Lumen (GO:0043202)	1/86	6.914223e-01	7.419194e-01	0	0	8.559477e-01	3.158486e-01	HPSE
GO_Cellular_Component_2023	Lysosomal Membrane (GO:0005765)	4/356	7.136875e-01	7.584976e-01	0	0	8.246936e-01	2.781775e-01	DPP4;GRN;PSEN1;SLC29A3
GO_Cellular_Component_2023	Ficolin-1-Rich Granule (GO:0101002)	2/184	7.148145e-01	7.584976e-01	0	0	7.985212e-01	2.680892e-01	LTA4H;RAC1
GO_Cellular_Component_2023	Tight Junction (GO:0070160)	1/93	7.196480e-01	7.594076e-01	0	0	7.905395e-01	2.600820e-01	PRKCI
GO_Cellular_Component_2023	Early Endosome Membrane (GO:0031901)	1/116	7.954902e-01	8.348277e-01	0	0	6.316908e-01	1.445288e-01	GRIA1
GO_Cellular_Component_2023	Ficolin-1-Rich Granule Lumen (GO:1904813)	1/123	8.142238e-01	8.498183e-01	0	0	5.952338e-01	1.223324e-01	LTA4H
GO_Cellular_Component_2023	Golgi Membrane (GO:0000139)	4/427	8.334748e-01	8.651831e-01	0	0	6.837552e-01	1.245472e-01	NOTCH3;NOS3;NCAM1;TNFRSF1A
GO_Cellular_Component_2023	Endosome Membrane (GO:0010008)	3/361	8.700178e-01	8.982346e-01	0	0	6.056971e-01	8.433822e-02	GRIA1;RAC1;SLC29A3
GO_Cellular_Component_2023	Organelle Inner Membrane (GO:0019866)	3/398	9.085175e-01	9.329401e-01	0	0	5.479123e-01	5.256730e-02	PSEN1;HCRT;PTGS2
GO_Cellular_Component_2023	Intracellular Non-Membrane-Bounded Organelle (GO:0043232)	11/1195	9.361020e-01	9.561256e-01	0	0	6.626657e-01	4.375636e-02	ATXN3;SNAP25;PCLO;NRXN1;RORA;BRCA1;RAC1;CLOCK;ATF3;SYN1;MAPK3
GO_Cellular_Component_2023	Spindle (GO:0005819)	1/210	9.438710e-01	9.589328e-01	0	0	3.459153e-01	1.998206e-02	CALM2
GO_Cellular_Component_2023	Mitochondrial Inner Membrane (GO:0005743)	2/370	9.621452e-01	9.723266e-01	0	0	3.911629e-01	1.509495e-02	PSEN1;HCRT
GO_Cellular_Component_2023	Nucleolus (GO:0005730)	4/771	9.935901e-01	9.941708e-01	0	0	3.703715e-01	2.381668e-03	ATXN3;NRXN1;RORA;ATF3
GO_Cellular_Component_2023	Nuclear Lumen (GO:0031981)	4/780	9.941708e-01	9.941708e-01	0	0	3.659022e-01	2.139176e-03	ATXN3;NRXN1;RORA;ATF3
