Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, NAD(P)H As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016709)	2/27	5.141683e-02	1.653565e-01	0	0	5.859926e+00	1.739103e+01	NOS2;NOS3
GO_Molecular_Function_2023	Glutathione Transferase Activity (GO:0004364)	2/28	5.488933e-02	1.751231e-01	0	0	5.634258e+00	1.635307e+01	GSTM1;GSTT1
GO_Molecular_Function_2023	Chloride Channel Activity (GO:0005254)	3/64	5.605189e-02	1.774241e-01	0	0	3.609249e+00	1.039997e+01	GABRB3;GABRA6;GABRA3
GO_Molecular_Function_2023	Protein Tyrosine Kinase Activator Activity (GO:0030296)	2/29	5.844194e-02	1.835442e-01	0	0	5.425306e+00	1.540636e+01	ALK;NRG1
GO_Molecular_Function_2023	Sulfur Amino Acid Transmembrane Transporter Activity (GO:0000099)	1/5	6.594484e-02	1.866889e-01	0	0	1.826389e+01	4.965836e+01	SLC1A1
GO_Molecular_Function_2023	BH Domain Binding (GO:0051400)	1/5	6.594484e-02	1.866889e-01	0	0	1.826389e+01	4.965836e+01	BCL2
GO_Molecular_Function_2023	BH3 Domain Binding (GO:0051434)	1/5	6.594484e-02	1.866889e-01	0	0	1.826389e+01	4.965836e+01	BCL2
GO_Molecular_Function_2023	Uridine Transmembrane Transporter Activity (GO:0015213)	1/5	6.594484e-02	1.866889e-01	0	0	1.826389e+01	4.965836e+01	SLC29A3
GO_Molecular_Function_2023	Vasopressin Receptor Activity (GO:0005000)	1/5	6.594484e-02	1.866889e-01	0	0	1.826389e+01	4.965836e+01	OXTR
GO_Molecular_Function_2023	P-type Sodium Transporter Activity (GO:0008554)	1/5	6.594484e-02	1.866889e-01	0	0	1.826389e+01	4.965836e+01	ATP1A3
GO_Molecular_Function_2023	P-type Sodium:Potassium-Exchanging Transporter Activity (GO:0005391)	1/5	6.594484e-02	1.866889e-01	0	0	1.826389e+01	4.965836e+01	ATP1A3
GO_Molecular_Function_2023	Aspartic Endopeptidase Activity, Intramembrane Cleaving (GO:0042500)	1/5	6.594484e-02	1.866889e-01	0	0	1.826389e+01	4.965836e+01	PSEN1
GO_Molecular_Function_2023	Ciliary Neurotrophic Factor Receptor Binding (GO:0005127)	1/5	6.594484e-02	1.866889e-01	0	0	1.826389e+01	4.965836e+01	CNTF
GO_Molecular_Function_2023	Cobalamin Binding (GO:0031419)	1/5	6.594484e-02	1.866889e-01	0	0	1.826389e+01	4.965836e+01	MMAB
GO_Molecular_Function_2023	Cyclase Activator Activity (GO:0010853)	1/5	6.594484e-02	1.866889e-01	0	0	1.826389e+01	4.965836e+01	CALM2
GO_Molecular_Function_2023	Dihydropyrimidinase Activity (GO:0004157)	1/5	6.594484e-02	1.866889e-01	0	0	1.826389e+01	4.965836e+01	DPYSL2
GO_Molecular_Function_2023	Epinephrine Binding (GO:0051379)	1/5	6.594484e-02	1.866889e-01	0	0	1.826389e+01	4.965836e+01	DRD4
GO_Molecular_Function_2023	Protein Phosphatase 2B Binding (GO:0030346)	1/5	6.594484e-02	1.866889e-01	0	0	1.826389e+01	4.965836e+01	SOD1
GO_Molecular_Function_2023	Protein Serine/Threonine Kinase Inhibitor Activity (GO:0030291)	2/32	6.955281e-02	1.955261e-01	0	0	4.882032e+00	1.301388e+01	CDKN2A;PPP1R1B
GO_Molecular_Function_2023	Protein Phosphatase Binding (GO:0019903)	4/115	7.130244e-02	1.962669e-01	0	0	2.647771e+00	6.992300e+00	MAPK8;DLG4;STAT3;SOD1
GO_Molecular_Function_2023	Transcription Coactivator Binding (GO:0001223)	2/34	7.731103e-02	1.962669e-01	0	0	4.576441e+00	1.171532e+01	RORA;ESR1
GO_Molecular_Function_2023	Trace-Amine Receptor Activity (GO:0001594)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	TAAR6
GO_Molecular_Function_2023	G Protein-Coupled Acetylcholine Receptor Activity (GO:0016907)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	CHRM2
GO_Molecular_Function_2023	G Protein-Coupled Neurotransmitter Receptor Activity (GO:0099528)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	CHRM2
GO_Molecular_Function_2023	P-type Potassium Transmembrane Transporter Activity (GO:0008556)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	ATP1A3
GO_Molecular_Function_2023	Aryl Hydrocarbon Receptor Binding (GO:0017162)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	BMAL1
GO_Molecular_Function_2023	Aspartic-Type Endopeptidase Inhibitor Activity (GO:0019828)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	PRNP
GO_Molecular_Function_2023	Calcium-Dependent Protein Serine/Threonine Phosphatase Activity (GO:0004723)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	PPP3CC
GO_Molecular_Function_2023	Dopamine Receptor Binding (GO:0050780)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	DLG4
GO_Molecular_Function_2023	Ether Hydrolase Activity (GO:0016803)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	LTA4H
GO_Molecular_Function_2023	Extracellularly ATP-gated Monoatomic Cation Channel Activity (GO:0004931)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	P2RX7
GO_Molecular_Function_2023	Gamma-Aminobutyric Acid Transmembrane Transporter Activity (GO:0015185)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	SLC6A1
GO_Molecular_Function_2023	Nucleotide Receptor Activity (GO:0016502)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	P2RX7
GO_Molecular_Function_2023	Oxysterol Binding (GO:0008142)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	RORA
GO_Molecular_Function_2023	Primary miRNA Binding (GO:0070878)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	STAT3
GO_Molecular_Function_2023	Pyrimidine Nucleobase Transmembrane Transporter Activity (GO:0005350)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	SLC29A3
GO_Molecular_Function_2023	Sodium Ion Binding (GO:0031402)	1/6	7.860442e-02	1.962669e-01	0	0	1.461037e+01	3.715895e+01	SLC6A4
GO_Molecular_Function_2023	Voltage-Gated Monoatomic Cation Channel Activity (GO:0022843)	3/76	8.424978e-02	2.068893e-01	0	0	3.014108e+00	7.456809e+00	OPRM1;CACNA1C;HCN1
GO_Molecular_Function_2023	Protein Tyrosine Phosphatase Activity (GO:0004725)	3/76	8.424978e-02	2.068893e-01	0	0	3.014108e+00	7.456809e+00	DUSP4;DUSP1;DUSP6
GO_Molecular_Function_2023	Protein Kinase C Binding (GO:0005080)	2/36	8.532632e-02	2.068893e-01	0	0	4.306801e+00	1.060021e+01	HDAC5;HDAC9
GO_Molecular_Function_2023	ATP Binding (GO:0005524)	7/279	8.622787e-02	2.068893e-01	0	0	1.896711e+00	4.648386e+00	P2RX7;PRKCI;ABCB1;OAS2;AKT1;ATP1A3;SYN1
GO_Molecular_Function_2023	Methyltransferase Activity (GO:0008168)	2/37	8.942428e-02	2.068893e-01	0	0	4.183537e+00	1.010058e+01	ASMT;COMT
GO_Molecular_Function_2023	Sodium Channel Activity (GO:0005272)	2/37	8.942428e-02	2.068893e-01	0	0	4.183537e+00	1.010058e+01	GRIK3;HCN1
GO_Molecular_Function_2023	3',5'-cyclic-GMP Phosphodiesterase Activity (GO:0047555)	1/7	9.109306e-02	2.068893e-01	0	0	1.217469e+01	2.916902e+01	PDE1B
GO_Molecular_Function_2023	5'-3' DNA Helicase Activity (GO:0043139)	1/7	9.109306e-02	2.068893e-01	0	0	1.217469e+01	2.916902e+01	TWNK
GO_Molecular_Function_2023	Thyroid Hormone Transmembrane Transporter Activity (GO:0015349)	1/7	9.109306e-02	2.068893e-01	0	0	1.217469e+01	2.916902e+01	SLCO1C1
GO_Molecular_Function_2023	ATP-gated Ion Channel Activity (GO:0035381)	1/7	9.109306e-02	2.068893e-01	0	0	1.217469e+01	2.916902e+01	P2RX7
GO_Molecular_Function_2023	O-acetyltransferase Activity (GO:0016413)	1/7	9.109306e-02	2.068893e-01	0	0	1.217469e+01	2.916902e+01	CHAT
GO_Molecular_Function_2023	S-methyltransferase Activity (GO:0008172)	1/7	9.109306e-02	2.068893e-01	0	0	1.217469e+01	2.916902e+01	MTR
GO_Molecular_Function_2023	Acetylcholine Receptor Binding (GO:0033130)	1/7	9.109306e-02	2.068893e-01	0	0	1.217469e+01	2.916902e+01	NRXN1
GO_Molecular_Function_2023	Neutral L-amino Acid:Sodium Symporter Activity (GO:0005295)	1/7	9.109306e-02	2.068893e-01	0	0	1.217469e+01	2.916902e+01	SLC6A2
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On The Aldehyde Or Oxo Group Of Donors, Disulfide As Acceptor (GO:0016624)	1/7	9.109306e-02	2.068893e-01	0	0	1.217469e+01	2.916902e+01	OGDHL
GO_Molecular_Function_2023	Pyrimidine Nucleoside Transmembrane Transporter Activity (GO:0015214)	1/7	9.109306e-02	2.068893e-01	0	0	1.217469e+01	2.916902e+01	SLC29A3
GO_Molecular_Function_2023	Potassium Channel Activity (GO:0005267)	3/79	9.208633e-02	2.079702e-01	0	0	2.894688e+00	6.903914e+00	GRIK3;KCNK2;HCN1
GO_Molecular_Function_2023	DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)	8/348	1.020898e-01	2.142889e-01	0	0	1.734645e+00	3.958292e+00	CREB1;STAT3;NR3C1;ESR1;CLOCK;ATF3;GABPA;ATF4
GO_Molecular_Function_2023	Type II Transforming Growth Factor Beta Receptor Binding (GO:0005114)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	TGFB1
GO_Molecular_Function_2023	Vascular Endothelial Growth Factor Receptor 2 Binding (GO:0043184)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	VEGFA
GO_Molecular_Function_2023	P-type Calcium Transporter Activity (GO:0005388)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	ATP2A2
GO_Molecular_Function_2023	RAGE Receptor Binding (GO:0050786)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	S100B
GO_Molecular_Function_2023	cAMP Response Element Binding Protein Binding (GO:0008140)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	ATF4
GO_Molecular_Function_2023	cAMP-dependent Protein Kinase Inhibitor Activity (GO:0004862)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	PPP1R1B
GO_Molecular_Function_2023	Chloride:Monoatomic Cation Symporter Activity (GO:0015377)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	SLC6A1
GO_Molecular_Function_2023	Cuprous Ion Binding (GO:1903136)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	PRNP
GO_Molecular_Function_2023	Cyclic-Nucleotide Phosphodiesterase Activity (GO:0004112)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	PDE4D
GO_Molecular_Function_2023	Glucosyltransferase Activity (GO:0046527)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	ALG8
GO_Molecular_Function_2023	Growth Hormone Receptor Binding (GO:0005131)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	GH1
GO_Molecular_Function_2023	Intracellular cAMP-activated Cation Channel Activity (GO:0005222)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	HCN1
GO_Molecular_Function_2023	Leucine Zipper Domain Binding (GO:0043522)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	ATF4
GO_Molecular_Function_2023	Nucleoside Transmembrane Transporter Activity (GO:0005337)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	SLC29A3
GO_Molecular_Function_2023	Single-Stranded DNA Endodeoxyribonuclease Activity (GO:0000014)	1/8	1.034130e-01	2.142889e-01	0	0	1.043492e+01	2.367709e+01	MRE11
GO_Molecular_Function_2023	Neutral L-amino Acid Transmembrane Transporter Activity (GO:0015175)	2/41	1.063643e-01	2.192741e-01	0	0	3.753694e+00	8.411597e+00	SLC1A1;SLC1A2
GO_Molecular_Function_2023	Thioesterase Binding (GO:0031996)	1/9	1.155666e-01	2.233547e-01	0	0	9.130093e+00	1.970190e+01	RAC1
GO_Molecular_Function_2023	Tumor Necrosis Factor Receptor Binding (GO:0005164)	1/9	1.155666e-01	2.233547e-01	0	0	9.130093e+00	1.970190e+01	TNF
GO_Molecular_Function_2023	Type I Transforming Growth Factor Beta Receptor Binding (GO:0034713)	1/9	1.155666e-01	2.233547e-01	0	0	9.130093e+00	1.970190e+01	TGFB1
GO_Molecular_Function_2023	O-methyltransferase Activity (GO:0008171)	1/9	1.155666e-01	2.233547e-01	0	0	9.130093e+00	1.970190e+01	COMT
GO_Molecular_Function_2023	RNA Polymerase II General Transcription Initiation Factor Binding (GO:0001091)	1/9	1.155666e-01	2.233547e-01	0	0	9.130093e+00	1.970190e+01	ESR1
GO_Molecular_Function_2023	cAMP Response Element Binding (GO:0035497)	1/9	1.155666e-01	2.233547e-01	0	0	9.130093e+00	1.970190e+01	CREB1
GO_Molecular_Function_2023	Cyclin-Dependent Protein Serine/Threonine Kinase Inhibitor Activity (GO:0004861)	1/9	1.155666e-01	2.233547e-01	0	0	9.130093e+00	1.970190e+01	CDKN2A
GO_Molecular_Function_2023	Glutathione Binding (GO:0043295)	1/9	1.155666e-01	2.233547e-01	0	0	9.130093e+00	1.970190e+01	GSTM1
GO_Molecular_Function_2023	Glycine Binding (GO:0016594)	1/9	1.155666e-01	2.233547e-01	0	0	9.130093e+00	1.970190e+01	GRIN2B
GO_Molecular_Function_2023	Glycine Transmembrane Transporter Activity (GO:0015187)	1/9	1.155666e-01	2.233547e-01	0	0	9.130093e+00	1.970190e+01	SLC6A2
GO_Molecular_Function_2023	Interleukin-1 Receptor Binding (GO:0005149)	1/9	1.155666e-01	2.233547e-01	0	0	9.130093e+00	1.970190e+01	IL1B
GO_Molecular_Function_2023	Protein Serine Kinase Activity (GO:0106310)	1/9	1.155666e-01	2.233547e-01	0	0	9.130093e+00	1.970190e+01	GSK3B
GO_Molecular_Function_2023	Purine Nucleobase Transmembrane Transporter Activity (GO:0005345)	1/9	1.155666e-01	2.233547e-01	0	0	9.130093e+00	1.970190e+01	SLC29A3
GO_Molecular_Function_2023	Protein Kinase Activator Activity (GO:0030295)	3/88	1.172807e-01	2.255829e-01	0	0	2.587006e+00	5.544434e+00	AKT1;NRG1;CALM2
GO_Molecular_Function_2023	Potassium Channel Regulator Activity (GO:0015459)	2/45	1.240771e-01	2.309799e-01	0	0	3.403821e+00	7.103270e+00	AKT1;DRD4
GO_Molecular_Function_2023	Proton Transmembrane Transporter Activity (GO:0015078)	2/45	1.240771e-01	2.309799e-01	0	0	3.403821e+00	7.103270e+00	SLC18A1;SLC18A2
GO_Molecular_Function_2023	Calcium Channel Activity (GO:0005262)	3/91	1.261950e-01	2.309799e-01	0	0	2.498431e+00	5.171569e+00	OPRM1;CACNA1C;PSEN1
GO_Molecular_Function_2023	ABC-type Xenobiotic Transporter Activity (GO:0008559)	1/10	1.275561e-01	2.309799e-01	0	0	8.115226e+00	1.671087e+01	ABCB1
GO_Molecular_Function_2023	AMP Binding (GO:0016208)	1/10	1.275561e-01	2.309799e-01	0	0	8.115226e+00	1.671087e+01	APRT
GO_Molecular_Function_2023	cAMP-dependent Protein Kinase Regulator Activity (GO:0008603)	1/10	1.275561e-01	2.309799e-01	0	0	8.115226e+00	1.671087e+01	PPP1R1B
GO_Molecular_Function_2023	Calcium Channel Inhibitor Activity (GO:0019855)	1/10	1.275561e-01	2.309799e-01	0	0	8.115226e+00	1.671087e+01	CALM2
GO_Molecular_Function_2023	Death Domain Binding (GO:0070513)	1/10	1.275561e-01	2.309799e-01	0	0	8.115226e+00	1.671087e+01	BCL2
GO_Molecular_Function_2023	Diacylglycerol Kinase Activity (GO:0004143)	1/10	1.275561e-01	2.309799e-01	0	0	8.115226e+00	1.671087e+01	DGKB
GO_Molecular_Function_2023	Dipeptidyl-Peptidase Activity (GO:0008239)	1/10	1.275561e-01	2.309799e-01	0	0	8.115226e+00	1.671087e+01	DPP4
GO_Molecular_Function_2023	Glycerophospholipid Flippase Activity (GO:0140333)	1/10	1.275561e-01	2.309799e-01	0	0	8.115226e+00	1.671087e+01	ABCB1
GO_Molecular_Function_2023	Intracellular Cyclic Nucleotide Activated Monoatomic Cation Channel Activity (GO:0005221)	1/10	1.275561e-01	2.309799e-01	0	0	8.115226e+00	1.671087e+01	HCN1
GO_Molecular_Function_2023	Outward Rectifier Potassium Channel Activity (GO:0015271)	1/10	1.275561e-01	2.309799e-01	0	0	8.115226e+00	1.671087e+01	KCNK2
GO_Molecular_Function_2023	Voltage-Gated Calcium Channel Activity (GO:0005245)	2/47	1.331826e-01	2.400869e-01	0	0	3.252210e+00	6.556567e+00	CACNA1C;OPRM1
GO_Molecular_Function_2023	P-type Ion Transporter Activity (GO:0015662)	1/11	1.393836e-01	2.490320e-01	0	0	7.303333e+00	1.439140e+01	ATP2A2
GO_Molecular_Function_2023	Complement Receptor Activity (GO:0004875)	1/11	1.393836e-01	2.490320e-01	0	0	7.303333e+00	1.439140e+01	CMKLR1
GO_Molecular_Function_2023	S-adenosylmethionine-dependent Methyltransferase Activity (GO:0008757)	2/50	1.471093e-01	2.573436e-01	0	0	3.048482e+00	5.842657e+00	ASMT;COMT
GO_Molecular_Function_2023	Titin Binding (GO:0031432)	1/12	1.510513e-01	2.573436e-01	0	0	6.639057e+00	1.254872e+01	CALM2
GO_Molecular_Function_2023	Transmembrane Receptor Protein Tyrosine Kinase Activator Activity (GO:0030297)	1/12	1.510513e-01	2.573436e-01	0	0	6.639057e+00	1.254872e+01	NRG1
GO_Molecular_Function_2023	Vascular Endothelial Growth Factor Receptor Binding (GO:0005172)	1/12	1.510513e-01	2.573436e-01	0	0	6.639057e+00	1.254872e+01	VEGFA
GO_Molecular_Function_2023	LRR Domain Binding (GO:0030275)	1/12	1.510513e-01	2.573436e-01	0	0	6.639057e+00	1.254872e+01	ATF4
GO_Molecular_Function_2023	Hydrolase Activity, Acting On Carbon-Nitrogen (But Not Peptide) Bonds, In Cyclic Amides (GO:0016812)	1/12	1.510513e-01	2.573436e-01	0	0	6.639057e+00	1.254872e+01	DPYSL2
GO_Molecular_Function_2023	Ligand-Gated Channel Activity (GO:0022834)	1/12	1.510513e-01	2.573436e-01	0	0	6.639057e+00	1.254872e+01	CHRNA4
GO_Molecular_Function_2023	Monocarboxylate:Sodium Symporter Activity (GO:0140161)	1/12	1.510513e-01	2.573436e-01	0	0	6.639057e+00	1.254872e+01	SLC6A1
GO_Molecular_Function_2023	Platelet-Derived Growth Factor Receptor Binding (GO:0005161)	1/12	1.510513e-01	2.573436e-01	0	0	6.639057e+00	1.254872e+01	VEGFA
GO_Molecular_Function_2023	Protein Kinase A Catalytic Subunit Binding (GO:0034236)	1/12	1.510513e-01	2.573436e-01	0	0	6.639057e+00	1.254872e+01	GSK3B
GO_Molecular_Function_2023	Protein Tyrosine Kinase Activity (GO:0004713)	3/99	1.510774e-01	2.573436e-01	0	0	2.289296e+00	4.326685e+00	ALK;FGFR2;FGFR1
GO_Molecular_Function_2023	E-box Binding (GO:0070888)	2/51	1.518161e-01	2.575108e-01	0	0	2.986116e+00	5.629084e+00	CLOCK;BMAL1
GO_Molecular_Function_2023	Antiporter Activity (GO:0015297)	2/53	1.613162e-01	2.667335e-01	0	0	2.868722e+00	5.233666e+00	SLC18A1;SLC18A2
GO_Molecular_Function_2023	5'-3' Exonuclease Activity (GO:0008409)	1/13	1.625615e-01	2.667335e-01	0	0	6.085494e+00	1.105551e+01	MRE11
GO_Molecular_Function_2023	G Protein-Coupled Chemoattractant Receptor Activity (GO:0001637)	1/13	1.625615e-01	2.667335e-01	0	0	6.085494e+00	1.105551e+01	CMKLR1
GO_Molecular_Function_2023	Insulin-Like Growth Factor Receptor Binding (GO:0005159)	1/13	1.625615e-01	2.667335e-01	0	0	6.085494e+00	1.105551e+01	IGF1
GO_Molecular_Function_2023	Metalloendopeptidase Inhibitor Activity (GO:0008191)	1/13	1.625615e-01	2.667335e-01	0	0	6.085494e+00	1.105551e+01	NGF
GO_Molecular_Function_2023	Nuclear Vitamin D Receptor Binding (GO:0042809)	1/13	1.625615e-01	2.667335e-01	0	0	6.085494e+00	1.105551e+01	MED12
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On The CH-NH Group Of Donors, NAD Or NADP As Acceptor (GO:0016646)	1/13	1.625615e-01	2.667335e-01	0	0	6.085494e+00	1.105551e+01	MTHFR
GO_Molecular_Function_2023	Peptide Hormone Receptor Binding (GO:0051428)	1/13	1.625615e-01	2.667335e-01	0	0	6.085494e+00	1.105551e+01	LEP
GO_Molecular_Function_2023	C4-dicarboxylate Transmembrane Transporter Activity (GO:0015556)	1/14	1.739161e-01	2.775887e-01	0	0	5.617094e+00	9.825320e+00	SLC1A1
GO_Molecular_Function_2023	Water Channel Activity (GO:0015250)	1/14	1.739161e-01	2.775887e-01	0	0	5.617094e+00	9.825320e+00	AQP4
GO_Molecular_Function_2023	MAP Kinase Kinase Activity (GO:0004708)	1/14	1.739161e-01	2.775887e-01	0	0	5.617094e+00	9.825320e+00	MAP2K5
GO_Molecular_Function_2023	Alkali Metal Ion Binding (GO:0031420)	1/14	1.739161e-01	2.775887e-01	0	0	5.617094e+00	9.825320e+00	SLC6A4
GO_Molecular_Function_2023	Protein Kinase C Activity (GO:0004697)	1/14	1.739161e-01	2.775887e-01	0	0	5.617094e+00	9.825320e+00	PRKCI
GO_Molecular_Function_2023	Purinergic Nucleotide Receptor Activity (GO:0001614)	1/14	1.739161e-01	2.775887e-01	0	0	5.617094e+00	9.825320e+00	P2RX7
GO_Molecular_Function_2023	Kinase Activity (GO:0016301)	3/106	1.740109e-01	2.775887e-01	0	0	2.132952e+00	3.729760e+00	GSK3B;CAMK2A;AKT1
GO_Molecular_Function_2023	Amino Acid Transmembrane Transporter Activity (GO:0015171)	2/56	1.757584e-01	2.792683e-01	0	0	2.708936e+00	4.709877e+00	SLC1A2;SLC6A1
GO_Molecular_Function_2023	Metalloexopeptidase Activity (GO:0008235)	2/57	1.806176e-01	2.851234e-01	0	0	2.659547e+00	4.551478e+00	FOLH1;LTA4H
GO_Molecular_Function_2023	Zinc Ion Binding (GO:0008270)	7/341	1.818328e-01	2.851234e-01	0	0	1.539705e+00	2.624685e+00	GRIN2A;GLO1;NRG1;LTA4H;S100B;GRIN2B;SOD1
GO_Molecular_Function_2023	DNA Nuclease Activity (GO:0004536)	1/15	1.851174e-01	2.851234e-01	0	0	5.215608e+00	8.797506e+00	MRE11
GO_Molecular_Function_2023	Arachidonic Acid Epoxygenase Activity (GO:0008392)	1/15	1.851174e-01	2.851234e-01	0	0	5.215608e+00	8.797506e+00	CYP2C19
GO_Molecular_Function_2023	Death Receptor Binding (GO:0005123)	1/15	1.851174e-01	2.851234e-01	0	0	5.215608e+00	8.797506e+00	NGF
GO_Molecular_Function_2023	Potassium Ion Leak Channel Activity (GO:0022841)	1/15	1.851174e-01	2.851234e-01	0	0	5.215608e+00	8.797506e+00	KCNK2
GO_Molecular_Function_2023	Protein Phosphatase Activator Activity (GO:0072542)	1/15	1.851174e-01	2.851234e-01	0	0	5.215608e+00	8.797506e+00	CALM2
GO_Molecular_Function_2023	Sodium-Independent Organic Anion Transmembrane Transporter Activity (GO:0015347)	1/15	1.851174e-01	2.851234e-01	0	0	5.215608e+00	8.797506e+00	SLCO1C1
GO_Molecular_Function_2023	SH3 Domain Binding (GO:0017124)	2/59	1.903946e-01	2.919483e-01	0	0	2.565969e+00	4.256061e+00	GPX1;DRD4
GO_Molecular_Function_2023	Calcium Ion Binding (GO:0005509)	7/346	1.910010e-01	2.919483e-01	0	0	1.516604e+00	2.510702e+00	PCLO;NRXN1;PLA2G2A;CDH13;ATP2A2;S100B;CALM2
GO_Molecular_Function_2023	Syntaxin-1 Binding (GO:0017075)	1/16	1.961673e-01	2.931571e-01	0	0	4.867654e+00	7.928373e+00	SNAP25
GO_Molecular_Function_2023	CXCR Chemokine Receptor Binding (GO:0045236)	1/16	1.961673e-01	2.931571e-01	0	0	4.867654e+00	7.928373e+00	CXCL8
GO_Molecular_Function_2023	Water Transmembrane Transporter Activity (GO:0005372)	1/16	1.961673e-01	2.931571e-01	0	0	4.867654e+00	7.928373e+00	AQP4
GO_Molecular_Function_2023	Arachidonic Acid Monooxygenase Activity (GO:0008391)	1/16	1.961673e-01	2.931571e-01	0	0	4.867654e+00	7.928373e+00	CYP2C19
GO_Molecular_Function_2023	Calcium-Dependent Phospholipase A2 Activity (GO:0047498)	1/16	1.961673e-01	2.931571e-01	0	0	4.867654e+00	7.928373e+00	PLA2G2A
GO_Molecular_Function_2023	Low-Density Lipoprotein Particle Binding (GO:0030169)	1/16	1.961673e-01	2.931571e-01	0	0	4.867654e+00	7.928373e+00	CDH13
GO_Molecular_Function_2023	Protein Phosphatase Regulator Activity (GO:0019888)	2/61	2.002406e-01	2.981360e-01	0	0	2.478735e+00	3.986390e+00	PPP1R1B;CALM2
GO_Molecular_Function_2023	Nuclear Receptor Binding (GO:0016922)	3/115	2.047941e-01	3.037905e-01	0	0	1.960654e+00	3.109108e+00	MED12;CRY1;ESR1
GO_Molecular_Function_2023	RNA Polymerase Binding (GO:0070063)	1/17	2.070680e-01	3.038005e-01	0	0	4.563194e+00	7.185700e+00	BRCA1
GO_Molecular_Function_2023	Phosphatase Activator Activity (GO:0019211)	1/17	2.070680e-01	3.038005e-01	0	0	4.563194e+00	7.185700e+00	CALM2
GO_Molecular_Function_2023	Phosphatidylcholine Transporter Activity (GO:0008525)	1/17	2.070680e-01	3.038005e-01	0	0	4.563194e+00	7.185700e+00	ABCB1
GO_Molecular_Function_2023	L-amino Acid Transmembrane Transporter Activity (GO:0015179)	2/63	2.101448e-01	3.071935e-01	0	0	2.397221e+00	3.739565e+00	SLC1A1;SLC1A2
GO_Molecular_Function_2023	Transforming Growth Factor Beta Receptor Binding (GO:0005160)	1/18	2.178213e-01	3.149790e-01	0	0	4.294553e+00	6.545244e+00	TGFB1
GO_Molecular_Function_2023	TBP-class Protein Binding (GO:0017025)	1/18	2.178213e-01	3.149790e-01	0	0	4.294553e+00	6.545244e+00	ESR1
GO_Molecular_Function_2023	Leak Channel Activity (GO:0022840)	1/18	2.178213e-01	3.149790e-01	0	0	4.294553e+00	6.545244e+00	KCNK2
GO_Molecular_Function_2023	Chemokine Receptor Activity (GO:0004950)	1/19	2.284294e-01	3.279593e-01	0	0	4.055761e+00	5.988446e+00	CMKLR1
GO_Molecular_Function_2023	Metalloaminopeptidase Activity (GO:0070006)	1/19	2.284294e-01	3.279593e-01	0	0	4.055761e+00	5.988446e+00	LTA4H
GO_Molecular_Function_2023	Calcium Ion Transmembrane Transporter Activity (GO:0015085)	2/68	2.350944e-01	3.363272e-01	0	0	2.215050e+00	3.206879e+00	ATP2A2;PSEN1
