Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	serotonin metabolic process (GO:0042428)	2/5	1.780585e-03	1.013426e-02	0	0	4.888724e+01	3.094960e+02	TPH1;HTR1A
GO_Biological_Process_2021	L-aspartate transmembrane transport (GO:0070778)	2/5	1.780585e-03	1.013426e-02	0	0	4.888724e+01	3.094960e+02	SLC1A1;SLC1A2
GO_Biological_Process_2021	negative regulation of hydrogen peroxide metabolic process (GO:0010727)	2/5	1.780585e-03	1.013426e-02	0	0	4.888724e+01	3.094960e+02	HP;HDAC6
GO_Biological_Process_2021	negative regulation of organ growth (GO:0046621)	2/5	1.780585e-03	1.013426e-02	0	0	4.888724e+01	3.094960e+02	WWC1;SLC6A4
GO_Biological_Process_2021	negative regulation of response to food (GO:0032096)	2/5	1.780585e-03	1.013426e-02	0	0	4.888724e+01	3.094960e+02	LEP;CARTPT
GO_Biological_Process_2021	peristalsis (GO:0030432)	2/5	1.780585e-03	1.013426e-02	0	0	4.888724e+01	3.094960e+02	DCANP1;DRD2
GO_Biological_Process_2021	positive regulation of prostaglandin biosynthetic process (GO:0031394)	2/5	1.780585e-03	1.013426e-02	0	0	4.888724e+01	3.094960e+02	IL1B;PTGS2
GO_Biological_Process_2021	positive regulation of T-helper 1 cell cytokine production (GO:2000556)	2/5	1.780585e-03	1.013426e-02	0	0	4.888724e+01	3.094960e+02	IL1B;IL18
GO_Biological_Process_2021	prostaglandin transport (GO:0015732)	2/5	1.780585e-03	1.013426e-02	0	0	4.888724e+01	3.094960e+02	NOS2;LEP
GO_Biological_Process_2021	inorganic anion transmembrane transport (GO:0098661)	5/65	1.874122e-03	1.064517e-02	0	0	6.161967e+00	3.869478e+01	GABRB3;GABRA6;SLC1A1;GABRA3;SLC6A1
GO_Biological_Process_2021	regulation of neuron projection development (GO:0010975)	8/165	1.887545e-03	1.069988e-02	0	0	3.792013e+00	2.378532e+01	GSK3B;NTRK2;PRKCI;RELN;BDNF;AKT1;PSEN1;DISC1
GO_Biological_Process_2021	embryonic organ development (GO:0048568)	5/66	2.005667e-03	1.128147e-02	0	0	6.060643e+00	3.764738e+01	CXCL8;TGFB1;TNF;FGFR2;ATF4
GO_Biological_Process_2021	positive regulation of cell death (GO:0010942)	5/66	2.005667e-03	1.128147e-02	0	0	6.060643e+00	3.764738e+01	GSK3B;PRNP;HP;TNF;GRIN2B
GO_Biological_Process_2021	positive regulation of T cell proliferation (GO:0042102)	5/66	2.005667e-03	1.128147e-02	0	0	6.060643e+00	3.764738e+01	IL6;IL1B;LEP;IL18;IGF1
GO_Biological_Process_2021	cellular response to glucagon stimulus (GO:0071377)	3/19	2.030104e-03	1.128147e-02	0	0	1.379174e+01	8.550424e+01	ADCY8;ADCY7;ADCY5
GO_Biological_Process_2021	regulation of nervous system process (GO:0031644)	3/19	2.030104e-03	1.128147e-02	0	0	1.379174e+01	8.550424e+01	APP;NOS3;HTR2C
GO_Biological_Process_2021	regulation of synaptic vesicle exocytosis (GO:2000300)	3/19	2.030104e-03	1.128147e-02	0	0	1.379174e+01	8.550424e+01	GSK3B;DTNBP1;SYN1
GO_Biological_Process_2021	synaptic transmission, cholinergic (GO:0007271)	3/19	2.030104e-03	1.128147e-02	0	0	1.379174e+01	8.550424e+01	CHRNA2;CHRNB3;CHRNA4
GO_Biological_Process_2021	negative regulation of amyloid precursor protein catabolic process (GO:1902992)	3/19	2.030104e-03	1.128147e-02	0	0	1.379174e+01	8.550424e+01	NTRK2;PRNP;IGF1
GO_Biological_Process_2021	negative regulation of nervous system development (GO:0051961)	3/19	2.030104e-03	1.128147e-02	0	0	1.379174e+01	8.550424e+01	IL6;IL1B;TNF
GO_Biological_Process_2021	negative regulation of RNA metabolic process (GO:0051253)	3/19	2.030104e-03	1.128147e-02	0	0	1.379174e+01	8.550424e+01	TGFB1;ESR1;TNF
GO_Biological_Process_2021	response to organonitrogen compound (GO:0010243)	4/40	2.053314e-03	1.132130e-02	0	0	8.195173e+00	5.071419e+01	IL6;DRD2;DRD3;DRD4
GO_Biological_Process_2021	synaptic vesicle exocytosis (GO:0016079)	4/40	2.053314e-03	1.132130e-02	0	0	8.195173e+00	5.071419e+01	SNAP25;PCLO;CPLX2;CPLX1
GO_Biological_Process_2021	negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	4/40	2.053314e-03	1.132130e-02	0	0	8.195173e+00	5.071419e+01	TLE1;RORA;NR1D1;ESR1
GO_Biological_Process_2021	negative regulation of protein kinase B signaling (GO:0051898)	4/40	2.053314e-03	1.132130e-02	0	0	8.195173e+00	5.071419e+01	AKT1;ARRB2;DRD2;DRD3
GO_Biological_Process_2021	calcium ion homeostasis (GO:0055074)	6/97	2.067239e-03	1.137586e-02	0	0	4.886087e+00	3.020355e+01	WFS1;ATP2A2;HTR2C;HTR2A;DRD3;DRD4
GO_Biological_Process_2021	response to growth factor (GO:0070848)	4/41	2.251365e-03	1.234098e-02	0	0	7.973277e+00	4.860684e+01	SFRP1;AKT1;HDAC6;MAP2K5
GO_Biological_Process_2021	negative regulation of cell-cell adhesion (GO:0022408)	4/41	2.251365e-03	1.234098e-02	0	0	7.973277e+00	4.860684e+01	TGFB1;AKT1;MAP2K5;VEGFA
GO_Biological_Process_2021	regulation of cell adhesion (GO:0030155)	7/133	2.266476e-03	1.239973e-02	0	0	4.125210e+00	2.512059e+01	ATXN3;CXCL8;DUSP1;IL18;CDH13;TNF;VEGFA
GO_Biological_Process_2021	positive regulation of protein localization to nucleus (GO:1900182)	5/68	2.288804e-03	1.249767e-02	0	0	5.867645e+00	3.567368e+01	NGFR;TGFB1;LIF;AKT1;PSEN1
GO_Biological_Process_2021	embryonic digestive tract development (GO:0048566)	3/20	2.364603e-03	1.283707e-02	0	0	1.297981e+01	7.849078e+01	CXCL8;TNF;FGFR2
GO_Biological_Process_2021	regulation of tissue remodeling (GO:0034103)	3/20	2.364603e-03	1.283707e-02	0	0	1.297981e+01	7.849078e+01	TGFB1;LEP;IL18
GO_Biological_Process_2021	positive regulation of peptidyl-lysine acetylation (GO:2000758)	3/20	2.364603e-03	1.283707e-02	0	0	1.297981e+01	7.849078e+01	IL1B;BRCA1;MAPK3
GO_Biological_Process_2021	synapse assembly (GO:0007416)	5/69	2.440783e-03	1.317463e-02	0	0	5.775670e+00	3.474317e+01	GABRB3;BDNF;NRXN1;DRD1;DRD2
GO_Biological_Process_2021	negative regulation of cellular catabolic process (GO:0031330)	5/69	2.440783e-03	1.317463e-02	0	0	5.775670e+00	3.474317e+01	LEP;STAT3;HP;BCL2;AKT1
GO_Biological_Process_2021	peptidyl-tyrosine phosphorylation (GO:0018108)	5/69	2.440783e-03	1.317463e-02	0	0	5.775670e+00	3.474317e+01	RELN;LEP;FGFR2;MAPK3;FGFR1
GO_Biological_Process_2021	regulation of cell cycle (GO:0051726)	11/296	2.463597e-03	1.327239e-02	0	0	2.886424e+00	1.733624e+01	PER2;SFRP1;TGFB1;CXCL8;DUSP1;CDKN2A;LEP;STAT3;BRCA1;ANKK1;FGFR2
GO_Biological_Process_2021	kidney development (GO:0001822)	5/70	2.599962e-03	1.356173e-02	0	0	5.686524e+00	3.384766e+01	ACE;WFS1;REN;AGT;VEGFA
GO_Biological_Process_2021	positive regulation of cell-substrate adhesion (GO:0010811)	5/70	2.599962e-03	1.356173e-02	0	0	5.686524e+00	3.384766e+01	GSK3B;SFRP1;CDH13;RAC1;S100A10
GO_Biological_Process_2021	regulation of anion channel activity (GO:0010359)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	PRNP;ABCB1
GO_Biological_Process_2021	regulation of glucagon secretion (GO:0070092)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	IL6;CRH
GO_Biological_Process_2021	regulation of hydrogen peroxide metabolic process (GO:0010310)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	RAC1;HDAC6
GO_Biological_Process_2021	regulation of immature T cell proliferation in thymus (GO:0033084)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	IL1A;IL1B
GO_Biological_Process_2021	regulation of relaxation of cardiac muscle (GO:1901897)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	PDE4D;PDE4B
GO_Biological_Process_2021	regulation of saliva secretion (GO:0046877)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	DCANP1;OPRK1
GO_Biological_Process_2021	regulation of transmission of nerve impulse (GO:0051969)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	CARTPT;HCRT
GO_Biological_Process_2021	hydrogen peroxide biosynthetic process (GO:0050665)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	MAOB;SOD1
GO_Biological_Process_2021	imitative learning (GO:0098596)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	NRXN1;HTT
GO_Biological_Process_2021	T-helper 17 cell lineage commitment (GO:0072540)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	IL6;STAT3
GO_Biological_Process_2021	vocal learning (GO:0042297)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	NRXN1;HTT
GO_Biological_Process_2021	monoterpenoid metabolic process (GO:0016098)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	CYP2D6;CYP2C19
GO_Biological_Process_2021	negative regulation of amino acid transport (GO:0051956)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	GRM7;TRH
GO_Biological_Process_2021	negative regulation of anion transport (GO:1903792)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	GRM7;TRH
GO_Biological_Process_2021	negative regulation of cytosolic calcium ion concentration (GO:0051481)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	DRD2;DRD3
GO_Biological_Process_2021	neurotransmitter loading into synaptic vesicle (GO:0098700)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	SLC18A1;SLC18A2
GO_Biological_Process_2021	norepinephrine biosynthetic process (GO:0042421)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	TH;DBH
GO_Biological_Process_2021	norepinephrine transport (GO:0015874)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	SLC6A2;SLC6A3
GO_Biological_Process_2021	positive regulation of deacetylase activity (GO:0090045)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	MAPK8;VEGFA
GO_Biological_Process_2021	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	SFRP1;ATF3
GO_Biological_Process_2021	positive regulation of growth hormone secretion (GO:0060124)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	ADCYAP1;DRD2
GO_Biological_Process_2021	positive regulation of heart rate by epinephrine-norepinephrine (GO:0001996)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	PDE4D;ADRB1
GO_Biological_Process_2021	positive regulation of histone phosphorylation (GO:0033129)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	IL1B;MAPK3
GO_Biological_Process_2021	positive regulation of I-kappaB phosphorylation (GO:1903721)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	AKT1;TNF
GO_Biological_Process_2021	positive regulation of non-membrane spanning protein tyrosine kinase activity (GO:1903997)	2/6	2.647011e-03	1.356173e-02	0	0	3.666357e+01	2.175735e+02	NTRK2;BDNF
GO_Biological_Process_2021	calcium-mediated signaling (GO:0019722)	6/102	2.663719e-03	1.362261e-02	0	0	4.630425e+00	2.744930e+01	P2RX7;PRNP;CXCL8;PPP3CC;ATP2A2;CACNA1C
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	14/437	2.678246e-03	1.363875e-02	0	0	2.486262e+00	1.472512e+01	NTRK2;MRE11;WWC1;BRCA1;TNF;VEGFA;PEX5L;IL1B;AKT1;REN;RAC1;A2M;CMKLR1;MAPK3
GO_Biological_Process_2021	cellular glucose homeostasis (GO:0001678)	4/43	2.686201e-03	1.363875e-02	0	0	7.563622e+00	4.477383e+01	NGFR;CARTPT;NR1D1;ADCY8
GO_Biological_Process_2021	glutathione metabolic process (GO:0006749)	4/43	2.686201e-03	1.363875e-02	0	0	7.563622e+00	4.477383e+01	GPX1;GSTM1;GSTT1;SOD1
GO_Biological_Process_2021	positive regulation of axonogenesis (GO:0050772)	4/43	2.686201e-03	1.363875e-02	0	0	7.563622e+00	4.477383e+01	NGFR;NTRK2;BDNF;NGF
GO_Biological_Process_2021	regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)	3/21	2.731283e-03	1.364675e-02	0	0	1.225808e+01	7.235927e+01	ATP2A2;CACNA1C;CALM2
GO_Biological_Process_2021	calcium ion transport into cytosol (GO:0060402)	3/21	2.731283e-03	1.364675e-02	0	0	1.225808e+01	7.235927e+01	GRIN2A;CACNA1C;GRIN2B
GO_Biological_Process_2021	cellular response to estradiol stimulus (GO:0071392)	3/21	2.731283e-03	1.364675e-02	0	0	1.225808e+01	7.235927e+01	CRHBP;SFRP1;ESR1
GO_Biological_Process_2021	cellular response to steroid hormone stimulus (GO:0071383)	3/21	2.731283e-03	1.364675e-02	0	0	1.225808e+01	7.235927e+01	AR;ATP1A3;NR3C1
GO_Biological_Process_2021	cyclic purine nucleotide metabolic process (GO:0052652)	3/21	2.731283e-03	1.364675e-02	0	0	1.225808e+01	7.235927e+01	ADCY8;ADCY7;ADCY5
GO_Biological_Process_2021	long-term synaptic potentiation (GO:0060291)	3/21	2.731283e-03	1.364675e-02	0	0	1.225808e+01	7.235927e+01	GRIN2A;GRIN2B;CRHR2
GO_Biological_Process_2021	negative regulation of cell communication (GO:0010648)	3/21	2.731283e-03	1.364675e-02	0	0	1.225808e+01	7.235927e+01	IL1B;LIF;OPRM1
GO_Biological_Process_2021	neuron apoptotic process (GO:0051402)	3/21	2.731283e-03	1.364675e-02	0	0	1.225808e+01	7.235927e+01	APP;NGFR;BCL2
GO_Biological_Process_2021	positive regulation of T cell cytokine production (GO:0002726)	3/21	2.731283e-03	1.364675e-02	0	0	1.225808e+01	7.235927e+01	IL6;IL1B;IL18
GO_Biological_Process_2021	protein tetramerization (GO:0051262)	5/71	2.766535e-03	1.377412e-02	0	0	5.600080e+00	3.298536e+01	HOMER1;AQP4;SOD2;GRIN2B;HCN1
GO_Biological_Process_2021	phosphatidylinositol-mediated signaling (GO:0048015)	5/71	2.766535e-03	1.377412e-02	0	0	5.600080e+00	3.298536e+01	AKT1;HTR2A;IGF1;NGF;FGFR1
GO_Biological_Process_2021	intracellular steroid hormone receptor signaling pathway (GO:0030518)	4/44	2.923789e-03	1.448045e-02	0	0	7.374157e+00	4.302729e+01	AR;NR3C1;ESR1;NR3C2
GO_Biological_Process_2021	positive regulation of biosynthetic process (GO:0009891)	4/44	2.923789e-03	1.448045e-02	0	0	7.374157e+00	4.302729e+01	CXCL8;TGFB1;CREB1;AKT1
GO_Biological_Process_2021	positive regulation of stress fiber assembly (GO:0051496)	4/44	2.923789e-03	1.448045e-02	0	0	7.374157e+00	4.302729e+01	ARHGEF10;SFRP1;RAC1;S100A10
GO_Biological_Process_2021	cellular metal ion homeostasis (GO:0006875)	6/104	2.935306e-03	1.448793e-02	0	0	4.535464e+00	2.644603e+01	ATP2A2;HTR2C;ATP1A3;HTR2A;DRD3;DRD4
GO_Biological_Process_2021	cell junction organization (GO:0034330)	5/72	2.940696e-03	1.448793e-02	0	0	5.516216e+00	3.215462e+01	APP;PRKCI;TGFB1;PSEN1;SLC6A1
GO_Biological_Process_2021	positive regulation of secretion by cell (GO:1903532)	5/72	2.940696e-03	1.448793e-02	0	0	5.516216e+00	3.215462e+01	IL1A;TGFB1;IL1B;DTNBP1;IGF1
GO_Biological_Process_2021	enzyme linked receptor protein signaling pathway (GO:0007167)	7/140	3.021892e-03	1.486202e-02	0	0	3.906699e+00	2.266617e+01	ALK;NTRK2;BDNF;LIF;NGF;FGFR2;FGFR1
GO_Biological_Process_2021	response to molecule of bacterial origin (GO:0002237)	5/73	3.122641e-03	1.521371e-02	0	0	5.434819e+00	3.135388e+01	IL6;CXCL8;NOS2;NOS3;IL1B
GO_Biological_Process_2021	regulation of lipid storage (GO:0010883)	3/22	3.131125e-03	1.521371e-02	0	0	1.161233e+01	6.696093e+01	FTO;IL6;TNF
GO_Biological_Process_2021	membrane protein intracellular domain proteolysis (GO:0031293)	3/22	3.131125e-03	1.521371e-02	0	0	1.161233e+01	6.696093e+01	NGFR;TGFB1;PSEN1
GO_Biological_Process_2021	microglial cell activation (GO:0001774)	3/22	3.131125e-03	1.521371e-02	0	0	1.161233e+01	6.696093e+01	APP;GRN;TNF
GO_Biological_Process_2021	negative regulation of protein dephosphorylation (GO:0035308)	3/22	3.131125e-03	1.521371e-02	0	0	1.161233e+01	6.696093e+01	GSK3B;CRY2;PPP1R1B
GO_Biological_Process_2021	peptidyl-threonine dephosphorylation (GO:0035970)	3/22	3.131125e-03	1.521371e-02	0	0	1.161233e+01	6.696093e+01	DUSP4;DUSP1;DUSP6
GO_Biological_Process_2021	positive regulation of neural precursor cell proliferation (GO:2000179)	3/22	3.131125e-03	1.521371e-02	0	0	1.161233e+01	6.696093e+01	DISC1;DRD2;VEGFA
GO_Biological_Process_2021	regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	4/45	3.175349e-03	1.540208e-02	0	0	7.193934e+00	4.138194e+01	GH1;IL6;LEP;TNF
GO_Biological_Process_2021	positive regulation of cellular biosynthetic process (GO:0031328)	8/180	3.232745e-03	1.565359e-02	0	0	3.458661e+00	1.983343e+01	IL6;CXCL8;IL1B;AKT1;IGF1;NR1D1;PTGS2;TNF
GO_Biological_Process_2021	protein phosphorylation (GO:0006468)	15/496	3.296013e-03	1.593261e-02	0	0	2.344725e+00	1.340020e+01	ALK;APP;GSK3B;NTRK2;PRKCI;TGFB1;CAMK2A;MAPK8;RELN;CREB1;CRY1;AKT1;FGFR2;FGFR1;MAPK3
GO_Biological_Process_2021	regulation of stress fiber assembly (GO:0051492)	5/74	3.312564e-03	1.598525e-02	0	0	5.355781e+00	3.058168e+01	ARHGEF10;SFRP1;STMN1;RAC1;S100A10
GO_Biological_Process_2021	phosphorylation (GO:0016310)	13/400	3.329570e-03	1.603989e-02	0	0	2.518338e+00	1.436690e+01	ALK;APP;GSK3B;PRKCI;TGFB1;DGKB;STAT3;CAMK2A;MAPK8;CREB1;AKT1;FGFR1;MAPK3
GO_Biological_Process_2021	negative regulation of DNA-binding transcription factor activity (GO:0043433)	7/143	3.399022e-03	1.634657e-02	0	0	3.819936e+00	2.171354e+01	PRNP;WFS1;CDKN2A;ARRB2;ESR1;MAP2K5;CMKLR1
GO_Biological_Process_2021	positive regulation of nucleocytoplasmic transport (GO:0046824)	4/46	3.441272e-03	1.637936e-02	0	0	7.022294e+00	3.982985e+01	GSK3B;TGFB1;IL1B;PSEN1
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	8/182	3.457370e-03	1.637936e-02	0	0	3.418557e+00	1.937381e+01	PRNP;IL6;RAC1;TNF;ADCY7;HDAC9;MAP2K5;CMKLR1
GO_Biological_Process_2021	fibroblast growth factor receptor signaling pathway (GO:0008543)	5/75	3.510660e-03	1.637936e-02	0	0	5.279001e+00	2.983666e+01	FGF17;FGF20;FGFR2;MAPK3;FGFR1
GO_Biological_Process_2021	positive regulation of lymphocyte proliferation (GO:0050671)	5/75	3.510660e-03	1.637936e-02	0	0	5.279001e+00	2.983666e+01	IL6;IL1B;LEP;IL18;BCL2
GO_Biological_Process_2021	blood vessel endothelial cell migration (GO:0043534)	3/23	3.565051e-03	1.637936e-02	0	0	1.103116e+01	6.217796e+01	EGR3;AKT1;VEGFA
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity (GO:2000116)	3/23	3.565051e-03	1.637936e-02	0	0	1.103116e+01	6.217796e+01	NGFR;NGF;GRIN2B
GO_Biological_Process_2021	regulation of mononuclear cell migration (GO:0071675)	3/23	3.565051e-03	1.637936e-02	0	0	1.103116e+01	6.217796e+01	TNF;CMKLR1;MAPK3
GO_Biological_Process_2021	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)	3/23	3.565051e-03	1.637936e-02	0	0	1.103116e+01	6.217796e+01	PDE4D;CACNA1C;CALM2
GO_Biological_Process_2021	negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)	3/23	3.565051e-03	1.637936e-02	0	0	1.103116e+01	6.217796e+01	CXCL8;STMN1;CRY1
GO_Biological_Process_2021	negative regulation of reactive oxygen species metabolic process (GO:2000378)	3/23	3.565051e-03	1.637936e-02	0	0	1.103116e+01	6.217796e+01	BRCA1;HDAC6;SLC18A2
GO_Biological_Process_2021	positive regulation of interleukin-17 production (GO:0032740)	3/23	3.565051e-03	1.637936e-02	0	0	1.103116e+01	6.217796e+01	IL6;TGFB1;IL18
GO_Biological_Process_2021	positive regulation of morphogenesis of an epithelium (GO:1905332)	3/23	3.565051e-03	1.637936e-02	0	0	1.103116e+01	6.217796e+01	LIF;AGT;VEGFA
GO_Biological_Process_2021	positive regulation of receptor internalization (GO:0002092)	3/23	3.565051e-03	1.637936e-02	0	0	1.103116e+01	6.217796e+01	GH1;ARRB2;VEGFA
GO_Biological_Process_2021	adenylate cyclase-activating dopamine receptor signaling pathway (GO:0007191)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	DRD1;DRD3
GO_Biological_Process_2021	arginine catabolic process (GO:0006527)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	NOS2;NOS3
GO_Biological_Process_2021	regulation of bone remodeling (GO:0046850)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	SFRP1;LEP
GO_Biological_Process_2021	regulation of calcidiol 1-monooxygenase activity (GO:0060558)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	IL1B;TNF
GO_Biological_Process_2021	catecholamine uptake (GO:0090493)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	SLC6A2;SLC6A3
GO_Biological_Process_2021	regulation of dopamine metabolic process (GO:0042053)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	HTR1A;DRD4
GO_Biological_Process_2021	regulation of extracellular matrix assembly (GO:1901201)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	TGFB1;AGT
GO_Biological_Process_2021	cellular response to interleukin-18 (GO:0071351)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	IL18;AKT1
GO_Biological_Process_2021	regulation of growth hormone secretion (GO:0060123)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	ADCYAP1;DRD2
GO_Biological_Process_2021	regulation of I-kappaB phosphorylation (GO:1903719)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	AKT1;TNF
GO_Biological_Process_2021	death-inducing signaling complex assembly (GO:0071550)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	TNF;TNFRSF1A
GO_Biological_Process_2021	regulation of muscle organ development (GO:0048634)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	TGFB1;DCANP1
GO_Biological_Process_2021	regulation of natural killer cell proliferation (GO:0032817)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	LEP;IL18
GO_Biological_Process_2021	regulation of non-membrane spanning protein tyrosine kinase activity (GO:1903995)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	NTRK2;BDNF
GO_Biological_Process_2021	dopamine transport (GO:0015872)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	SLC18A2;SLC6A3
GO_Biological_Process_2021	regulation of prostaglandin biosynthetic process (GO:0031392)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	IL1B;PTGS2
GO_Biological_Process_2021	excitatory chemical synaptic transmission (GO:0098976)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	GRIN2A;GRIN2B
GO_Biological_Process_2021	regulation of systemic arterial blood pressure by renin-angiotensin (GO:0003081)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	ACE;AGT
GO_Biological_Process_2021	G protein-coupled receptor internalization (GO:0002031)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	ARRB2;DRD3
GO_Biological_Process_2021	gland morphogenesis (GO:0022612)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	TGFB1;FGFR2
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell apoptotic process (GO:1905459)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	IGF1;SOD2
GO_Biological_Process_2021	inhibitory postsynaptic potential (GO:0060080)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	CHRNA4;DRD4
GO_Biological_Process_2021	interleukin-18-mediated signaling pathway (GO:0035655)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	IL18;AKT1
GO_Biological_Process_2021	sphingosine-1-phosphate receptor signaling pathway (GO:0003376)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	AKT1;RAC1
GO_Biological_Process_2021	T-helper 17 cell differentiation (GO:0072539)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	IL6;STAT3
GO_Biological_Process_2021	tachykinin receptor signaling pathway (GO:0007217)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	TACR1;TAC1
GO_Biological_Process_2021	terpenoid metabolic process (GO:0006721)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	CYP2D6;CYP2C19
GO_Biological_Process_2021	negative regulation of catecholamine secretion (GO:0033604)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	CRH;ADRA2A
GO_Biological_Process_2021	negative regulation of low-density lipoprotein receptor activity (GO:1905598)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	APP;PSEN1
GO_Biological_Process_2021	norepinephrine metabolic process (GO:0042415)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	TH;DBH
GO_Biological_Process_2021	positive regulation of phospholipid biosynthetic process (GO:0071073)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	HTR2C;HTR2A
GO_Biological_Process_2021	positive regulation of synaptic plasticity (GO:0031915)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	ADCY8;CPLX2
GO_Biological_Process_2021	positive regulation of unsaturated fatty acid biosynthetic process (GO:2001280)	2/7	3.672736e-03	1.637936e-02	0	0	2.932937e+01	1.644444e+02	IL1B;PTGS2
GO_Biological_Process_2021	regulation of protein ubiquitination (GO:0031396)	6/109	3.704603e-03	1.646871e-02	0	0	4.314197e+00	2.415165e+01	PER2;WFS1;CRY1;AKT1;ARRB2;BRCA1
